gid,PC1,PC2,PC3,PC4
PI_442258,-0.00518175016915121,0.0176345845407343,0.0531458879156875,0.0430175887784441
PI_201772,0.00624341429299281,-0.0256673848511041,0.0421840647195732,0.0121806388956544
PI_257532,0.0483841801205283,-0.0138683769615856,-0.00880688928160396,0.00300085760471779
PI_442250,-0.00518150814226145,0.00702628786419167,0.0226311273930581,0.0204368380945823
PI_442251,-0.00727227112587531,0.0103715825035293,0.0581474713632684,0.0487146895387452
PI_442252,-0.00826014423468836,0.0148688130934494,0.0483858607794506,0.0551173989694549
PI_165995,0.0328707534010114,0.0185290553425381,0.0112089087264128,-0.005186081288492
PI_442253,-0.00860025398270198,0.0149823571012114,0.0489294284958504,0.0472263751247667
PI_442254,-0.00802778835984582,0.0133597219804327,0.0619780707453692,0.0507170402348119
PI_442255,-0.0114950378014443,0.0249997792303543,0.0650208990351432,0.0586703201785491
PI_512146,-0.084008675566403,0.0278292155980908,-0.0713818372779908,-0.0516258132658933
PI_512147,-0.00938850342323366,0.0318419207374865,0.0433462868613812,0.0517346408244565
PI_419137,0.0511846631772791,0.0509275535029033,0.0208591355264532,-0.00700905603172061
PI_442247,-0.00606266704701717,0.0169070097904604,0.0583849148289925,0.0489174587037257
PI_442248,-0.00727791333169666,0.0171185672057242,0.0575950914845701,0.0509244857895478
PI_442249,-0.00399720009144187,0.0131356091932257,0.0596710569649733,0.0540947634436815
Grif_935,0.0794975783924921,0.0583421913116586,-0.0163168695610178,-0.0256573340720938
PI_512151,-0.0879900963053254,0.0316404134739865,-0.0831198578667301,-0.0594938285197427
PI_512150,-0.0353104879277299,0.0257075004133382,0.0450118291056932,0.0374084620874023
PI_560952,-0.00525042935246384,-0.137281899160606,-0.0352771278293392,0.0871580324105769
PI_164168,0.00699501329392482,0.0303244073927978,0.00666765353816867,-0.00530559809361455
PI_174194,0.0397905166369543,-0.0737680440081605,0.0278186119760226,-0.00377579893836551
PI_326320,0.014523066743633,-0.139450403744746,0.0210686942332024,0.0363966912811838
PI_199014,-0.00521009870880675,-0.0401871856572439,0.0207630090736315,-0.023829780733298
Meot_Jaeng_I_Ae,0.060288267499577,0.0401739944791663,0.0384727296117832,-0.0307738746421693
PI_419202,0.0569447324265253,0.0471948372262332,0.0217492405713112,-0.00576039572458852
PI_165033,0.0446358750985969,-0.0284928943957076,0.0171268527552073,-0.000662541416352316
Grif_9457,-0.0303899801156902,-0.0838520068155106,0.0123377764051347,-0.00737721989628153
Thai_Rai_Kaw_Tok,0.0811764887771533,0.0653621535307666,0.0069310513176682,-0.0170363365886641
PI_312165,-0.0888105373223836,0.03548026397761,-0.0853391556436146,-0.0607743281276939
PI_500536,0.0467604957507171,0.00212257383060758,-0.00796086174103743,0.00194751768454822
PI_212011,0.0196747559835526,-0.0973063495663902,0.0586542047838225,-0.0994097017002086
Grif_1738,0.0824615137717669,0.0603410166570581,-0.0201106278877817,-0.0276666042868571
PI_271341,0.0358525705651776,-0.0867538059797208,0.0201787319416972,-0.00418861959598761
PI_271345,0.0874502511100474,0.0630514221790537,-0.0183677423039489,-0.027526050986505
PI_500562,0.0780686924459347,0.0144368205412935,-0.0431415106553164,-0.0062450416332575
PI_165575,0.0585588382401028,-0.00521378124352652,0.00917441638437811,-0.0118273629994421
PI_271338,0.0631946648420189,-0.0139184743521148,0.0019086564409353,-0.0128363423728033
PI_165561,0.0664338043317419,0.0108136737406551,-0.00585650592681215,-0.0112881201781022
PI_500555,0.0755995512317858,0.0231532634223732,-0.042451744069677,-0.00586958309789825
PI_524427,0.0756257384957402,0.0276670312131583,-0.0467866917873067,-0.00612388179539597
PI_524428,0.080404948004505,0.0193772855780703,-0.0544544348942072,0.00150855698630121
PI_500557,0.0772191765380317,0.0199194419049744,-0.0436645981074426,-0.00668061109022461
PI_500558,0.0732990619346414,0.0222860948119646,-0.0399186768691533,-0.002155679120575
PI_500559,0.07275330114854,0.0180556662732427,-0.0499779592318879,0.0020232618608705
PI_532381,-0.0894772362762162,0.0353299529640343,-0.0852026685936525,-0.0672295962128306
PI_197154,0.00478273963059879,-0.00208977872535152,0.00615218176990245,0.0127962468735083
PI_532378,-0.048731317000279,0.0225252047268582,0.032342571744759,0.028238399956904
PI_532373,-0.00317259319663091,0.0101296425566475,0.069724512246646,0.06327560839677
PI_357918,0.0568017915904064,-0.0339942219813237,0.00743412252351363,-0.0100548517774453
Thai_Kang_Kob,0.077652342933961,0.0640984499264396,0.00438813714018585,-0.0174369049696219
PI_494832,0.0492855326525961,-0.0330182379186324,-0.0392306802361077,0.0211368158578293
PI_560946,-0.00253495311989275,-0.128024765188407,-0.0379381942064145,0.0803398163692605
PI_312125,-0.0532431488656115,0.0135406677050879,0.0251591770797761,0.00121434285116151
PI_438579,-0.0642250662410134,0.0163733835145451,0.0358944210935447,0.0100665520590932
PI_511948,-0.0220854840021647,0.0424615928518349,0.0768330840874517,0.0830665599418523
PI_511949,-0.0175022643662351,0.044748135436865,0.0713163079982313,0.0836903111093369
PI_438578,-0.0631227366770262,0.0221646386088345,0.0120768389431115,8.36741654149471e-05
PI_653064,-0.0360337725791219,-0.308316457502009,-0.333796739673369,0.350987103290947
PI_418965,0.0568355702484101,0.053571263114985,0.032166307879535,-0.00871585331052746
PI_174818,0.0701561751515638,0.015219359027288,-0.0484805363298442,-0.00306478808893667
PI_174817,0.0144987616546808,-0.00326521778361615,0.0354155165948881,0.0347408568980508
Kogiku,0.0714386610239391,0.0603783174000218,0.0209620593346832,-0.0143369162166459
PI_449347,-0.0180184940124136,0.0115154747531458,0.0454972257573671,0.0377260251581691
PI_449346,-0.0475094424628408,0.0218465222543348,0.0300415508679776,0.0142107675953281
PI_449345,-0.0448631470181025,0.0195773363785762,0.0341059769426732,0.021053951470825
PI_174819,0.0795325366482456,0.0552865656005108,-0.0148763298672749,-0.0262197929653268
PI_449349,-0.049470956246394,0.0168272685434816,0.0265981514242346,0.0108458364978314
PI_449348,-0.0581560141186609,0.0172156908943627,0.0252103051834326,0.00992783462658082
PI_475750,0.00479931657257835,-0.116868439787782,-0.0179648803335782,0.0578931260523556
PI_511951,-0.0204319333434242,0.0410773444463125,0.0750678324026631,0.0914604038239728
PI_511952,-0.0188003520168581,0.0401590288082179,0.0793291932031122,0.0975407266551758
PI_511955,-0.0227939637655216,0.0380941799871913,0.0707002034185992,0.0810757615881135
PI_511954,-0.0911950207946844,0.0536218467403024,-0.0107046145289846,0.118848167665509
PI_169441,0.031803550172692,-0.0826737142326388,0.0353903865386159,0.00687009468175321
PI_381819,0.0893746529311251,0.0639288912212609,-0.0167389492003672,-0.0341077946374969
PI_381818,0.0481715199802197,-0.0202157452155537,-0.011006405372613,-0.000344758579349564
PI_381817,0.0773878824143536,0.0565128892679727,-0.016437594619484,-0.0281147238610737
PI_381812,0.0918702177677951,0.0657800963282794,-0.0193161924430511,-0.0296335070416422
PI_634692,0.0722125682358501,0.0451070281932198,-0.0232140845269299,-0.0121021863541183
Grif_14488,0.0806532421839209,0.0556516556942956,-0.0223965256986367,-0.0187202380141536
PI_262890,0.00485255372578434,-0.000265913383643713,0.0459654584068101,0.0527814159257103
PI_381815,0.0400099671519786,-0.0168745070933805,-0.00363750322102017,0.00497201798038188
PI_381814,0.0743462519001259,0.0546981592080889,-0.0131390941959561,-0.0215783903861789
Seminole,-0.0136768441872117,-0.0832372701299105,0.0301676511166754,-0.0334209571913391
PI_427214,-0.0119143795158374,-0.113150929823188,0.0230330537416691,-0.0320003475814821
PI_427212,-0.00912614449248972,-0.114348609182558,0.0319745605477612,-0.0444699963683602
PI_427213,-0.0100677391850781,-0.117389532512169,0.0260467069735246,-0.0374997995064518
PI_381808,0.0863167499992082,0.0649666047137683,-0.0186993300127346,-0.0302300407351977
PI_381807,0.0940828971442265,0.0642457811099564,-0.0134840398472363,-0.0299122738993905
PI_634699,-0.0042938682498244,0.0326042010505397,0.0431461575179095,0.0583392936689722
PI_634698,-0.00732923080183282,0.0274218910924902,0.0500068474358324,0.0589885198030352
PI_249565,0.0164755861385897,-0.0224688082552588,0.0191212675998935,-0.0318373170692655
PI_634695,-0.0685618597707626,-0.0225947308790506,-0.0840054634590036,0.0838402682096787
PI_634696,-0.0132183648686698,0.0376127629756069,0.0577532826856024,0.0659745435712804
PI_214156,0.0422061526454962,-0.0376092767314162,0.0300201814650345,-0.0717127300304462
PI_438778,-0.0959956742644549,0.0314484340480203,-0.0821810830478281,-0.0603147413330315
PI_438777,-0.0438776130785073,0.0248380957369812,0.0261523007956342,0.0228415652826344
PI_438779,-0.0246678559399202,0.0243594833934667,0.0583637360751858,0.0563404977765417
PI_438773,-0.0897258404804023,0.0323612306648948,-0.0669937280064292,-0.0436616494307929
Grif_14225,-0.0468648011973829,0.0207919893456086,0.0349910411880713,0.0228245506964362
PI_438776,-0.0695121585191184,0.0322035507891259,-0.014864365490456,-0.0123745351779847
PI_438775,-0.0572932844601378,0.0332671720938386,0.00141651835481972,0.00477263877592057
PI_438781,-0.0307296231418488,0.0219867447629515,0.0721732933798485,0.0626850443014563
PI_169413,0.0267362477549024,-0.121705608529606,0.0411138045843502,0.0116609729895547
PI_438780,-0.0237489891620806,0.0227978647548448,0.067442512443296,0.0587793233100647
PI_169415,0.0412992965173885,-0.0712907574482931,0.0230624050647703,0.00537102359343034
PI_438782,-0.0278925099243572,0.0209331164057986,0.0686637926476193,0.0588224158510613
PI_482492,0.0686732899130535,0.0139760935691111,-0.053113252164005,0.001957808156383
PI_482491,0.0776434441121117,0.00667602902538353,-0.0621450627304533,0.00955655974567401
PI_482493,0.0728288245365135,0.0124281046694514,-0.0495037989766312,0.00370982610780556
PI_483345,0.0540309498973673,0.0369488282807667,0.0370350554110349,-0.024993013712326
PI_169410,0.00766886717128168,-0.090089845112855,0.0369179519287489,-0.0348166990181559
PI_483346,0.0492653130733147,0.0231498737145275,0.0415350402082072,-0.0352471205494265
PI_438767,-0.0803229984762947,0.0299243512868657,-0.0696613386902137,-0.0457758035677739
PI_381820,0.0751703609903235,0.0160773505992916,-0.00377881095828025,-0.0190906526499952
PI_438770,-0.0689026864605185,0.029141815235016,-0.02958645021994,-0.0232507080040973
PI_438772,-0.067799581008161,0.0339685109637796,-0.0117786891540585,-0.00233259549019976
PI_438771,-0.0791858989404875,0.0297102557376159,-0.0718391603012749,-0.0539015801268554
PI_482487,0.0809368446889731,0.00906443485782974,-0.0563457889923631,-0.00173808968109371
PI_482488,0.0770801922881575,0.0054719605472943,-0.0562722488452122,0.00203380266892554
PI_441726,-0.0359578784605597,-0.0380321920464995,-0.0409793663234603,0.00101972398635443
PI_438799,-0.0412166121342064,0.0215905906758034,0.0318514216141892,0.0234748123254217
PI_406848,-0.0871629057877823,0.0261148296868682,-0.0865361138782282,-0.0595650667636865
PI_438796,-0.0416453107721504,0.0235550470878194,0.0361851850360125,0.0295040977978511
PI_438795,-0.0376070414110856,0.031846231946444,0.0502381255105402,0.0451972999206238
PI_438553,-0.0943968513780095,0.0316904489649963,-0.0901584260660359,-0.0694291337409092
PI_438798,-0.0462519906361387,0.0269082941776838,0.0346948753160922,0.0264576298814476
PI_441723,0.00438417464081135,-0.108678128156969,-0.0212024529406762,0.0712038905475931
PI_441725,0.00403010751600289,-0.112314529782357,-0.018195933200863,0.0529212084356283
PI_438788,-0.0316620628388749,0.0253505314898681,0.062985393649177,0.0589895782856966
PI_438549,-0.0864314443282489,0.0238216587411716,-0.0802148484747765,-0.0678525344850847
PI_438548,-0.102333925994451,0.0339322049377304,-0.102224938171194,-0.077378382120425
PI_438785,-0.0271156432419935,0.0243193694499007,0.0689893880575928,0.061319336299303
PI_604506,-0.0128800462176054,-0.125547411059576,0.0404790071414404,-0.0597660425059361
PI_438784,-0.0486559531963334,0.0198602246838241,0.0389034670175625,0.0298841334220667
PI_604505,-0.0141201482050119,-0.104281853422199,0.0360505195373486,-0.0432813086650927
PI_438787,-0.025371577352562,0.0289601179136016,0.0744168027633335,0.0609800858618118
PI_438786,-0.027217543857491,0.0246517547047669,0.0621440430346801,0.0438982809302644
PI_438792,-0.0356593955152913,0.0253396826354025,0.0520194875890786,0.0416524629384426
PI_438791,-0.0433325796842871,0.0259159081542897,0.0463521399653931,0.0292528542171298
PI_438794,-0.0176222870279202,0.0258772416431464,0.0480809673889714,0.0300661956508433
PI_438551,-0.0845423454181659,0.0209557347640477,-0.0802286266011851,-0.0624954319970121
Shishigatani,0.0779691760649641,0.0663796851323336,0.00572182070408681,-0.0177614797182724
PI_438790,-0.0316777284355484,0.0226969291685994,0.0730455954505185,0.0568591462276955
PI_482583,0.0754029995456859,0.0135630767580484,-0.048233836360041,-0.00275595246526081
PI_482586,0.0758575172209095,0.0199965556794596,-0.050151145296651,-0.00383413035699165
PI_482585,0.0767986640202065,0.0103756797223995,-0.0538181118602675,-0.00181942162693996
PI_482588,0.0777960620264669,0.0127265759432284,-0.0542022553837179,-0.00201264193033453
