gid,PC1,PC2,PC3,PC4
PI_379297,-0.0454220263299057,-0.00249915934436558,-0.0340019541028953,0.000384761932898941
PI_379298,0.0528901492237568,0.0566504551500752,-0.0202988575304268,-0.0720908914821235
PI_318419,0.0602010855658979,0.0696878371961362,0.0198920797417889,-0.157504820312197
PI_318415,0.0765921468899977,0.083727631558898,0.0318462521323395,-0.183155370802688
PI_318416,0.0801833143967503,0.0869518443155359,0.0246879031322184,-0.18429513222693
PI_318417,0.0797958340503746,0.0857300238173685,0.0278956924037756,-0.180227954232507
PI_318418,0.0755267278431577,0.0785438621866156,0.00740801141501585,-0.137548521907193
PI_318430,0.0685551129880281,0.0633665261377088,0.0155776821271168,-0.0929348182449093
PI_198672,0.0243958995818275,0.0433204404790876,-0.0228365098147656,-0.0655832911520401
PI_379291,-0.0361821758542149,0.00325192635436396,-0.0518226126983571,-0.0152754381324938
PI_379290,-0.036656789271524,-0.00318773518184264,-0.0432981860952582,0.000332670477935311
G_25853,0.0112756789796644,0.0102178434237804,0.00106389438953503,0.0558434064544045
G_25854,0.0146646020530493,0.0234124828819254,-0.0238980993942603,0.0696343036368456
PI_379292,-0.0578723821485453,-0.00951175623490308,-0.0390684857366227,-0.0143297415164319
G_26704,0.0522917768010152,0.0533423378563166,-0.0118932652558862,-0.0530478351691335
PI_379294,-0.0453040283496245,-0.00652417087627933,-0.0424602601629048,0.00884803170166298
G_24402,0.0638682699833681,0.0423456895867523,0.0264706304583494,0.0459495637613841
PI_222784,-0.0162042893517602,0.00539962985418099,-0.0617621049517297,-0.000677531731368148
PI_318426,0.0783172420901056,0.081722648816837,0.0214247567868611,-0.185694738806331
PI_318427,0.083468679187926,0.0879697684098798,0.0279970592019606,-0.192973106832908
PI_318429,0.0625862127242792,0.0645545820681382,-0.00763155279983084,-0.0909209027595078
PI_318422,0.0771491179350484,0.0829445994128121,0.0264524629048871,-0.193514573266215
PI_318423,0.0706332293534318,0.0759766161514208,0.023752811552451,-0.162164159416635
PI_318425,0.0775460995933791,0.0797491283382418,0.0224934824906992,-0.185436719773163
PI_458703,0.0479983506834664,0.0483614490182338,-0.00068297079747189,0.0921471835825275
PI_458702,-0.0268411439220189,0.00467518159501339,-0.0318495877417813,0.0551045346975042
PI_458704,0.0670635349031046,0.0523473420291677,0.011711020638208,0.0956580273606221
PI_458709,0.0628804484043849,0.0319263937056033,0.0135407120366658,0.144412080084605
PI_458708,0.0699048815289762,0.0391562438857675,0.0199082988489671,0.122658201905465
PI_458701,0.0642375952128545,0.0411689331990086,0.00380401174696456,0.134809589102823
PI_458700,0.0675749195980341,0.0510558529365038,0.00473517697892761,-0.00444188837458228
PI_505614,-0.031486556172255,-0.0479367270085067,0.125009457665845,-0.0107137604815521
PI_141640,-0.0445163855743536,-0.0162476944456478,-0.0322631008640674,-0.0237966926194253
PI_182195,-0.0336466791560675,0.0147702005359596,-0.0535952367932364,-0.00455984682495376
G_32227,0.196361887516323,-0.267281020070996,-0.08091519927341,-0.0181442436620761
G_32228,0.202482020460992,-0.270285282338392,-0.0857566304381653,-0.0187253554280361
G_32229,0.20907581544526,-0.276021635904452,-0.0888172570439595,-0.0193562219396836
PI_458714,0.0681531529647767,0.0265869655180085,0.0428603002192316,0.0919447671473438
PI_164999,-0.0650753193240143,-0.0279145543254593,-0.0299358095357055,-0.00389510574992375
PI_458710,0.064389446846938,0.0423755806091532,0.0143602576929355,0.117657171671045
PI_176529,-0.0548552955463896,-0.0109998539328326,-0.0414615507259632,0.00761034791608179
